idx,t,px,py,pz,vx,vy,vz,ax,ay,az,yaw,mode,ledr,ledg,ledb
71,3.5500000000000003,-1.4704252239989246,1.5186299324056338,-10.0088928329843,0.22720283227579624,0.1427041527542674,-0.06836291502213541,1.0124805675749013,0.6346685189659341,-0.33254601086985497,0,70,255.0,255.0,255.0
72,3.6,-1.457819246578912,1.5265465361086825,-10.012717030995772,0.2766409664597919,0.1737212037002457,-0.0844124003723882,0.9650447997849302,0.6060135188732036,-0.309433403140259,0,70,255.0,255.0,255.0
73,3.6500000000000004,-1.442800657159437,1.5359781736089146,-10.017314812515098,0.32370731225428934,0.20330550464158778,-0.09930625533616132,0.9176090319949587,0.5773585187804728,-0.28632079541066285,0,70,255.0,255.0,255.0
74,3.7,-1.4254880451599745,1.5468532074060977,-10.022628396022947,0.36840186965928784,0.23145705557829307,-0.11304447991345452,0.8701732642049875,0.5487035186877423,-0.26320818768106685,0,70,255.0,255.0,255.0
75,3.75,-1.406,1.5591,-10.0286,0.41072463867478776,0.25817585651036185,-0.12562707410426793,0.8227374964150145,0.5200485185950128,-0.24009557995147057,0,70,255.0,255.0,255.0
76,3.8000000000000003,-1.384431279847195,1.5726612896310925,-10.035183795136957,0.45210549440833897,0.2843244518799441,-0.13777117051005697,0.8324967329270249,0.5258952961882716,-0.2456682762800875,0,70,255.0,255.0,255.0
77,3.85,-1.3607813178620727,1.5875373175026555,-10.042381760964613,0.4939743119674903,0.310765386129189,-0.1501939017322767,0.8422559694390352,0.5317420737815304,-0.25124097260870437,0,70,255.0,255.0,255.0
78,3.9000000000000004,-1.3350257159533525,1.6037427005586724,-10.050207829223792,0.5363310913522426,0.3374986592580972,-0.16289526777092742,0.8520152059510456,0.5375888513747892,-0.2568136689373213,0,70,255.0,255.0,255.0
79,3.95,-1.3071400760297551,1.6212920557431263,-10.058675931655314,0.5791758325625949,0.36452427126666803,-0.17587526862600886,0.861774442463056,0.5434356289680479,-0.26238636526593817,0,70,255.0,255.0,255.0
80,4.0,-1.2771,1.6402,-10.0678,0.6225085355985479,0.39184222215490183,-0.1891339042975211,0.8715336789750703,0.5492824065613071,-0.2679590615945544,0,70,255.0,255.0,255.0
81,4.05,-1.2448888566122946,1.6604761090699967,-10.077590386467875,0.6658631900908494,0.4191500397259592,-0.20245640293762807,0.8626525007169962,0.5430302962809901,-0.2649408840097267,0,70,255.0,255.0,255.0
82,4.1000000000000005,-1.2105210819727963,1.682109793880696,-10.088043125145775,0.708773785670248,0.44614525178300113,-0.2156279926984939,0.853771322458922,0.536778186000673,-0.26192270642489895,0,70,255.0,255.0,255.0
83,4.15,-1.1740188790271513,1.7050854241563966,-10.099150670589738,0.7512403223367421,0.47282785832602675,-0.22864867358011812,0.8448901442008478,0.5305260757203558,-0.2589045288400713,0,70,255.0,255.0,255.0
84,4.2,-1.1354044507210042,1.7293873696213984,-10.110905477355798,0.7932628000903325,0.4991978593550366,-0.24151844558250096,0.8360089659427737,0.5242739654400388,-0.2558863512552436,0,70,255.0,255.0,255.0
85,4.25,-1.0947,1.755,-10.1233,0.8348412189310193,0.5252552548700304,-0.2542373087056424,0.8271277876847005,0.5180218551597235,-0.2528681736704148,0,70,255.0,255.0,255.0
86,4.3,-1.0519244937036265,1.781910274088921,-10.136327458991541,0.8761697452282614,0.5511553892162172,-0.2668512177394292,0.8260132642049886,0.5179835186877468,-0.25168818768105944,0,70,255.0,255.0,255.0
87,4.3500000000000005,-1.0070839542467398,1.810115506974562,-10.149984138452284,0.9174425453515186,0.5770536067388053,-0.2794061274737485,0.8248987407252766,0.5179451822157702,-0.25050820169170407,0,70,255.0,255.0,255.0
88,4.4,-0.9601811679380406,1.8396156028157418,-10.164267088417258,0.9586596193007895,0.6029499074377944,-0.2919020379085997,0.8237842172455647,0.5179068457437935,-0.24932821570234873,0,70,255.0,255.0,255.0
89,4.45,-0.9112189210862276,1.870410465771281,-10.179173358921487,0.9998209670760748,0.6288442913131845,-0.30433894904398323,0.8226696937658527,0.5178685092718169,-0.24814822971299336,0,70,255.0,255.0,255.0
90,4.5,-0.8602,1.9025,-10.1947,1.0409265886773744,0.6547367583649759,-0.316716860879899,0.8215551702861479,0.517830172799842,-0.24696824372363535,0,70,255.0,255.0,255.0
91,4.55,-0.8071291685732,1.9358827945743187,-10.210844577565958,1.0818578289961045,0.6805484034091731,-0.3290667261046383,0.8156944424630613,0.5146356289680476,-0.24702636526593863,0,70,255.0,255.0,255.0
92,4.6000000000000005,-0.7520191010402415,1.970552178221058,-10.227606721045081,1.122496032923681,0.7062003212617809,-0.34141949740649297,0.8098337146399746,0.5114410851362532,-0.24708448680824188,0,70,255.0,255.0,255.0
93,4.65,-0.6948844492206839,2.006500164580637,-10.244986575741228,1.1628412004601023,0.7316925119227986,-0.3537751747854626,0.803972986816888,0.5082465413044588,-0.24714260835054516,0,70,255.0,255.0,255.0
94,4.7,-0.6357398649340842,2.043718767293478,-10.262984286958247,1.2028933316053696,0.7570249753922267,-0.3661337582415474,0.7981122589938013,0.5050519974726644,-0.24720072989284841,0,70,255.0,255.0,255.0
95,4.75,-0.5746,2.0822,-10.2816,1.2426524263594823,0.7821977116700649,-0.3784952477747473,0.7922515311707059,0.5018574536408682,-0.24725885143514947,0,70,255.0,255.0,255.0
96,4.800000000000001,-0.5114780320035732,2.121936147613804,-10.300832630744623,1.2822069387873196,0.8072269971470879,-0.3907858778420088,0.7899289659427673,0.4993139654400369,-0.24436635125530387,0,70,255.0,255.0,255.0
97,4.8500000000000005,-0.44638124159229065,2.162920580141208,-10.320676177367384,1.3216453229537592,0.8321291082140688,-0.4029318829002778,0.7876064007148287,0.4967704772392057,-0.2414738510754583,0,70,255.0,255.0,255.0
98,4.9,-0.37931543517922106,2.2051469388617106,-10.341123408617833,1.3609675788588023,0.8569040448710084,-0.41493326294955457,0.7852838354868901,0.4942269890383745,-0.23858135089561275,0,70,255.0,255.0,255.0
99,4.95,-0.3102864191774342,2.248608865054808,-10.362167093245521,1.4001737065024482,0.8815518071179061,-0.426790017989839,0.7829612702589515,0.49168350083754325,-0.23568885071576717,0,70,255.0,255.0,255.0
100,5.0,-0.2393,2.2933,-10.3838,1.439263705884697,0.9060723949547623,-0.43850214802113113,0.780638705031004,0.4891400126367058,-0.2327963505359203,0,70,255.0,255.0,255.0
101,5.050000000000001,-0.1663627034125025,2.339214214970466,-10.406016099455552,1.478194415854619,0.930479608002476,-0.45014176252735244,0.7765896937658556,0.4871485092718279,-0.23278822971292595,0,70,255.0,255.0,255.0
102,5.1000000000000005,-0.09148393259059165,2.3863463012141106,-10.428814169485383,1.516922675261283,0.9547872458819454,-0.4617809709924239,0.7725406825007073,0.48515700590695,-0.23278010888993164,0,70,255.0,255.0,255.0
103,5.15,-0.014673810062429009,2.434691279972523,-10.452194189787441,1.5554484841046896,0.9789953085931709,-0.47341977341634556,0.7684916712355591,0.4831655025420721,-0.2327719880669373,0,70,255.0,255.0,255.0
104,5.2,0.06405754164382246,2.4842441724872897,-10.476156140059665,1.5937718423848388,1.0031037961361524,-0.4850581697991175,0.7644426599704107,0.4811739991771942,-0.232763867243943,0,70,255.0,255.0,255.0
105,5.25,0.1447,2.535,-10.5007,1.6318927501017306,1.02711270851089,-0.4966961601407398,0.7603936487052589,0.4791824958123154,-0.2327557464209491,0,70,255.0,255.0,255.0
106,5.300000000000001,0.22724324565358953,2.5869533925043355,-10.525825371433177,1.6697993977942076,1.0509985708430145,-0.5083110720485841,0.7558722589937975,0.4762519974726512,-0.231840729892815,0,70,255.0,255.0,255.0
107,5.3500000000000005,0.3116761719546621,2.640097415002352,-10.551530344691086,1.7074799760011108,1.0747379082581554,-0.5198802331300215,0.7513508692823361,0.473321499132987,-0.23092571336468096,0,70,255.0,255.0,255.0
108,5.4,0.3979874754289404,2.694424741248201,-10.577812632232405,1.744934484722441,1.098330720756313,-0.5314036433850521,0.7468294795708746,0.47039100079332274,-0.2300106968365469,0,70,255.0,255.0,255.0
109,5.45,0.486165852602146,2.7499280449960337,-10.604669946515816,1.782162923958198,1.1217770083374874,-0.5428813028136761,0.7423080898594133,0.46746050245365856,-0.22909568030841285,0,70,255.0,255.0,255.0
110,5.5,0.5762,2.8066,-10.6321,1.8191652937083822,1.145076771001679,-0.5543132114158932,0.7377867001479697,0.4645300041139926,-0.22818066378027613,0,70,255.0,255.0,255.0
111,5.550000000000001,0.6680793207981516,2.8644338150121955,-10.660100014811743,1.855983992968556,1.1682621086254674,-0.5656699492782958,0.7349612702589535,0.46288350083753754,-0.22608885071582221,0,70,255.0,255.0,255.0
112,5.6000000000000005,0.761796044771949,2.9234248387764836,-10.688665251750276,1.892661420734278,1.1913651210854328,-0.5769220964874755,0.7321358403699374,0.4612369975610825,-0.22399703765136836,0,70,255.0,255.0,255.0
113,5.65,0.8573431083466713,2.983568955034675,-10.717790481282936,1.9291975770055494,1.2143858083815757,-0.5880696530434326,0.7293104104809213,0.45959049428462745,-0.2219052245869145,0,70,255.0,255.0,255.0
