Time [msec],x [m],y [m],z [m],Red,Green,Blue
154000,0,256.4598,27.0977,255,255,255
154250,0,251.4332,26.7626,255,255,255
154500,0,246.2085,26.4143,255,255,255
154750,0,240.7973,26.0536,255,255,255
155000,0,235.2115,25.6812,255,255,255
155250,0,229.4635,25.298,255,255,255
155500,0,223.5654,24.9048,255,255,255
155750,0,217.5293,24.5024,255,255,255
156000,0,211.3675,24.0916,255,255,255
156250,0,205.092,23.6732,255,255,255
156500,0,198.7151,23.2481,255,255,255
156750,0,192.2489,22.817,255,255,255
157000,0,185.7056,22.3807,255,255,255
157250,0,179.0974,21.9402,255,255,255
157500,0,172.4364,21.4961,255,255,255
157750,0,165.7348,21.0493,255,255,255
158000,0,159.0047,20.6005,255,255,255
158250,0,152.2585,20.1508,255,255,255
158500,0,145.5081,19.7007,255,255,255
158750,0,138.7658,19.2512,255,255,255
159000,0,132.0438,18.803,255,255,255
159250,0,125.3541,18.357,255,255,255
159500,0,118.7091,17.9139,255,255,255
159750,0,112.1208,17.4747,255,255,255
160000,0,105.6014,17.04,255,255,255
160250,0,99.1631,16.6107,255,255,255
160500,0,92.8181,16.1877,255,255,255
160750,0,86.5785,15.7717,255,255,255
161000,0,80.4566,15.3636,255,255,255
161250,0,74.4643,14.9641,255,255,255
161500,0,68.6141,14.574,255,255,255
161750,0,62.9179,14.1943,255,255,255
162000,0,57.388,13.8256,255,255,255
162250,0,52.0365,13.4688,255,255,255
162500,0,46.8757,13.1248,255,255,255
162750,0,41.9176,12.7943,255,255,255
163000,0,37.1745,12.4781,255,255,255
163250,0,32.6585,12.177,255,255,255
163500,0,28.3813,11.8919,255,255,255
163750,0,24.354,11.6235,255,255,255
164000,0,20.5892,11.3726,255,255,255
164250,0,17.0991,11.1401,255,255,255
164500,0,13.8963,10.9267,255,255,255
164750,0,10.993,10.7332,255,255,255
165000,0,8.4018,10.5605,255,255,255
165250,0,6.135,10.4095,255,255,255
165500,0,4.2051,10.2808,255,255,255
165750,0,2.6244,10.1754,255,255,255
166000,0,1.4081,10.0949,255,255,255
166250,0,0.5666,10.0413,255,255,255
166500,0,0.1001,10.0148,255,255,255
166750,0,-0.057,9.9851,255,255,255
167000,0,-0.0455,9.944,255,255,255
167250,0,-0.0015,9.86,255,255,255
167500,0,0,9.7207,255,255,255
167750,0,0,9.5377,255,255,255
168000,0,0,9.3145,255,255,255
168250,0,0,9.0546,255,255,255
168500,0,0,8.7611,255,255,255
168750,0,0,8.4376,255,255,255
169000,0,0,8.0872,255,255,255
169250,0,0,7.7136,255,255,255
169500,0,0,7.32,255,255,255
169750,0,0,6.9097,255,255,255
170000,0,0,6.4858,255,255,255
170250,0,0,6.0514,255,255,255
170500,0,0,5.6097,255,255,255
170750,0,0,5.1639,255,255,255
171000,0,0,4.717,255,255,255
171250,0,0,4.2723,255,255,255
171500,0,0,3.8329,255,255,255
171750,0,0,3.402,255,255,255
172000,0,0,2.9826,255,255,255
172250,0,0,2.578,255,255,255
172500,0,0,2.1912,255,255,255
172750,0,0,1.8255,255,255,255
173000,0,0,1.484,255,255,255
173250,0,0,1.1699,255,255,255
173500,0,0,0.8862,255,255,255
173750,0,0,0.6362,255,255,255
174000,0,0,0.4229,255,255,255
174250,0,0,0.2496,255,255,255
174500,0,0,0.1194,255,255,255
174750,0,0,0.0354,255,255,255
175000,0,0,0.0007,255,255,255
175250,0,0,0,255,255,255
175500,0,0,0,255,255,255
175750,0,0,0,255,255,255
176000,0,0,0,255,255,255
176250,0,0,0,255,255,255
176500,0,0,0,255,255,255
176750,0,0,0,255,255,255
177000,0,0,0,255,255,255
177250,0,0,0,255,255,255
177500,0,0,0,255,255,255
177750,0,0,0,255,255,255
178000,0,0,0,255,255,255
178250,0,0,0,255,255,255
178500,0,0,0,255,255,255
178750,0,0,0,255,255,255
179000,0,0,0,255,255,255
